music,file,frame,perceptualSharpness_mean,perceptualSharpness_var
0,cbn_2017_05_28__14_40_00.wav,13,1.7817614983,0.6278139498980929
0,cbn_2017_05_28__14_40_00.wav,14,2.105685079,0.5203457030699701
0,cbn_2017_05_28__14_40_00.wav,15,2.0463859302,0.504836935725418
0,cbn_2017_05_28__14_40_00.wav,16,1.50858692894,0.24297956082958658
0,cbn_2017_05_28__14_40_00.wav,17,1.7335151819,0.26485215162009684
0,cbn_2017_05_28__14_40_00.wav,18,1.72470307405,0.33957911294710313
0,cbn_2017_05_28__14_40_00.wav,19,1.5119828119,0.157299021692339
0,cbn_2017_05_28__14_40_00.wav,20,2.2831154478,0.883918690995849
0,cbn_2017_05_28__14_40_00.wav,21,1.701068923,0.3704363967061014
0,cbn_2017_05_28__14_40_00.wav,22,1.826282452,0.26595976917736547
0,cbn_2017_05_28__14_40_00.wav,23,1.9329704011,0.45594592614640667
0,cbn_2017_05_28__14_40_00.wav,24,1.9487725124,0.6431950669571762
0,cbn_2017_05_28__14_40_00.wav,25,1.7158475116,0.2944162916605533
0,cbn_2017_05_28__14_40_00.wav,26,1.8383558824,0.7755337099350518
0,cbn_2017_05_28__14_40_00.wav,27,1.7396846049,0.21215727830990402
0,cbn_2017_05_28__14_40_00.wav,28,1.7857432812,0.12435762470319923
0,cbn_2017_05_28__14_40_00.wav,29,2.0382760237,0.2586939151092217
0,cbn_2017_05_28__14_40_00.wav,30,1.5303693921,0.03504660034335159
0,cbn_2017_05_28__14_40_00.wav,31,1.7102214272,0.3595469634240665
0,cbn_2017_05_28__14_40_00.wav,32,2.2194435903,0.9241513085085464
0,cbn_2017_05_28__14_40_00.wav,33,2.1393182943,0.5325331105995246
0,cbn_2017_05_28__14_40_00.wav,34,2.4471254081,0.3511840059973152
0,cbn_2017_05_28__14_40_00.wav,35,2.1275880175,0.164724938501415
0,cbn_2017_05_28__14_40_00.wav,36,2.0862557395,0.20643406490764218
0,cbn_2017_05_28__14_40_00.wav,37,2.2752983898,0.37691308860138484
0,cbn_2017_05_28__14_40_00.wav,38,2.3886482296000002,0.2163928137083503
0,cbn_2017_05_28__14_40_00.wav,39,2.3526048113,0.2806898208978731
0,cbn_2017_05_28__14_42_00.wav,0,1.23093107952,0.24879979267533495
0,cbn_2017_05_28__14_42_00.wav,1,1.06459716997,0.032291163821037645
0,cbn_2017_05_28__14_42_00.wav,2,1.11159426355,0.03062648086615225
0,cbn_2017_05_28__14_42_00.wav,3,1.02239652923,0.013905817975916668
0,cbn_2017_05_28__14_42_00.wav,4,1.19085775507,0.05537424842736967
0,cbn_2017_05_28__14_42_00.wav,5,1.04143192375,0.026586660389852287
0,cbn_2017_05_28__14_42_00.wav,6,1.21981418078,0.03118767184380657
0,cbn_2017_05_28__14_42_00.wav,7,1.09534632428,0.02386278085036249
0,cbn_2017_05_28__14_42_00.wav,8,1.16340563138,0.017563282955805407
0,cbn_2017_05_28__14_42_00.wav,9,1.1487896271,0.021006366421726135
0,cbn_2017_05_28__14_42_00.wav,10,1.04594205944,0.03815770427312717
0,cbn_2017_05_28__14_42_00.wav,11,1.08893119247,0.0268308110434017
0,cbn_2017_05_28__14_42_00.wav,12,1.14959924499,0.02635603421566562
0,cbn_2017_05_28__14_42_00.wav,13,1.13739914277,0.021661060159710116
0,cbn_2017_05_28__14_42_00.wav,14,1.13874630814,0.02508344893627919
0,cbn_2017_05_28__14_42_00.wav,15,1.14947282872,0.018598202403577083
0,cbn_2017_05_28__14_42_00.wav,16,1.11716158042,0.0478791222930506
0,cbn_2017_05_28__14_42_00.wav,17,1.1794780692,0.039196197426112196
0,cbn_2017_05_28__14_42_00.wav,18,1.06706009403,0.031635556698487714
0,cbn_2017_05_28__14_42_00.wav,19,1.66859637958,0.2743731674291566
0,cbn_2017_05_28__14_42_00.wav,20,1.9923823704,0.028459961652805486
0,cbn_2017_05_28__14_42_00.wav,21,1.66827307099,0.3457062507872198
0,cbn_2017_05_28__14_42_00.wav,22,1.5403033199,0.3917350549511056
0,cbn_2017_05_28__14_42_00.wav,23,1.72735309563,0.9785239973446733
0,cbn_2017_05_28__14_42_00.wav,24,1.40115413942,0.08407849114616495
0,cbn_2017_05_28__14_42_00.wav,25,1.84792617456,0.7076366607350323
0,cbn_2017_05_28__14_42_00.wav,26,1.78381242121,1.5397349462524952
0,cbn_2017_05_28__14_42_00.wav,27,1.06000208425,0.02943961792423981
0,cbn_2017_05_28__14_42_00.wav,28,1.11568356973,0.030674986564603268
0,cbn_2017_05_28__14_42_00.wav,29,1.15228466312,0.028528540418687576
0,cbn_2017_05_28__14_42_00.wav,30,1.03135183341,0.027495308629061976
0,cbn_2017_05_28__14_42_00.wav,31,1.07834408048,0.011973330855781512
0,cbn_2017_05_28__14_42_00.wav,32,1.14640984167,0.039616268237622196
0,cbn_2017_05_28__14_42_00.wav,33,1.12701474708,0.03990873299194055
0,cbn_2017_05_28__14_42_00.wav,34,1.09716724564,0.04618877711614489
0,cbn_2017_05_28__14_42_00.wav,35,1.08388687347,0.029277166200470828
0,cbn_2017_05_28__14_42_00.wav,36,1.07091539556,0.05049144517012582
0,cbn_2017_05_28__14_42_00.wav,37,1.09178019631,0.03513297224277448
0,cbn_2017_05_28__14_42_00.wav,38,1.05943758601,0.04106042008389394
0,cbn_2017_05_28__14_42_00.wav,39,1.11749857809,0.03769697497862457
0,cbn_2017_05_28__14_44_00.wav,0,1.19815724578,0.08370987917973029
0,cbn_2017_05_28__14_44_00.wav,1,1.18997542116,0.05414223652275968
0,cbn_2017_05_28__14_44_00.wav,2,1.08505842522,0.028499406059492447
0,cbn_2017_05_28__14_44_00.wav,3,0.99502816694,0.0071444545361705695
0,cbn_2017_05_28__14_44_00.wav,4,1.23942523165,0.11147222884106509
0,cbn_2017_05_28__14_44_00.wav,5,1.15523506342,0.05584312994285524
0,cbn_2017_05_28__14_44_00.wav,6,1.20212755728,0.039765119894962765
0,cbn_2017_05_28__14_44_00.wav,7,1.06176756143,0.02467045125564015
0,cbn_2017_05_28__14_44_00.wav,8,1.03717308936,0.029233299830626
0,cbn_2017_05_28__14_44_00.wav,9,1.20480332048,0.07252179139706091
0,cbn_2017_05_28__14_44_00.wav,10,1.12643693619,0.05504100379350992
0,cbn_2017_05_28__14_44_00.wav,11,1.36113265,0.08233814041565843
0,cbn_2017_05_28__14_44_00.wav,12,1.06287162929,0.020124516818607736
0,cbn_2017_05_28__14_44_00.wav,13,1.04979787461,0.03722070481807745
0,cbn_2017_05_28__14_44_00.wav,14,1.08079808384,0.019872098936966086
0,cbn_2017_05_28__14_44_00.wav,15,1.25327699299,0.033512931286336936
0,cbn_2017_05_28__14_44_00.wav,16,1.06816748477,0.02595053502063112
0,cbn_2017_05_28__14_44_00.wav,17,1.18301811058,0.037193256705075874
0,cbn_2017_05_28__14_44_00.wav,18,1.11989339243,0.05039214394616953
0,cbn_2017_05_28__14_44_00.wav,19,1.08856746981,0.021930549831596632
0,cbn_2017_05_28__14_44_00.wav,20,1.17448503005,0.04695184979442345
0,cbn_2017_05_28__14_44_00.wav,21,1.0164938644200001,0.024904892074557497
0,cbn_2017_05_28__14_44_00.wav,22,1.15076564143,0.032696443325309264
0,cbn_2017_05_28__14_44_00.wav,23,1.05167605712,0.03931575294294114
0,cbn_2017_05_28__14_44_00.wav,24,1.07480102056,0.044761893289249885
0,cbn_2017_05_28__14_44_00.wav,25,1.36288105209,0.06891309111370728
0,cbn_2017_05_28__14_44_00.wav,26,1.06625495511,0.009577671584518199
0,cbn_2017_05_28__14_44_00.wav,27,1.20795233488,0.046984106704980474
0,cbn_2017_05_28__14_44_00.wav,28,1.01898767617,0.02631651067061102
0,cbn_2017_05_28__14_44_00.wav,29,1.04762404827,0.012945575557376295
0,cbn_2017_05_28__14_44_00.wav,30,1.83777406191,0.4923505824742099
0,cbn_2017_05_28__14_44_00.wav,31,1.9844192274999999,0.928338426720005
0,cbn_2017_05_28__14_44_00.wav,32,1.5534398034,0.15184974787070757
0,cbn_2017_05_28__14_44_00.wav,33,2.36743322882,2.017982107372745
0,cbn_2017_05_28__14_44_00.wav,34,1.57260268999,0.7317184218422899
0,cbn_2017_05_28__14_44_00.wav,35,1.9232234332,0.17524541788667783
0,cbn_2017_05_28__14_44_00.wav,36,1.80738451047,0.7279699794714062
0,cbn_2017_05_28__14_44_00.wav,37,1.47978621426,0.23596146313239244
0,cbn_2017_05_28__14_44_00.wav,38,1.9575248536,0.8155042188926155
0,cbn_2017_05_28__14_44_00.wav,39,1.66482674487,0.24883376464353957
0,cbn_2017_05_28__14_46_00.wav,0,1.23568853495,0.09397048963206545
0,cbn_2017_05_28__14_46_00.wav,1,1.09884496474,0.03223071251663178
0,cbn_2017_05_28__14_46_00.wav,2,1.16161341394,0.03966002738807551
0,cbn_2017_05_28__14_46_00.wav,3,1.05718222585,0.017578376954181914
0,cbn_2017_05_28__14_46_00.wav,4,1.26590644276,0.07274303606691858
0,cbn_2017_05_28__14_46_00.wav,5,1.25280803616,0.07039823124801929
0,cbn_2017_05_28__14_46_00.wav,6,1.0663434257,0.03336641968163613
0,cbn_2017_05_28__14_46_00.wav,7,1.09425529168,0.02236065717873981
0,cbn_2017_05_28__14_46_00.wav,8,1.15126964667,0.047891750213871015
0,cbn_2017_05_28__14_46_00.wav,9,1.07970969978,0.02750734359919103
0,cbn_2017_05_28__14_46_00.wav,10,1.24385705028,0.0705135438886309
0,cbn_2017_05_28__14_46_00.wav,11,1.07144310223,0.036353711497762634
0,cbn_2017_05_28__14_46_00.wav,12,1.06317782563,0.011379987252017564
0,cbn_2017_05_28__14_46_00.wav,13,1.15162458301,0.024464754262957154
0,cbn_2017_05_28__14_46_00.wav,14,1.14454757111,0.026384844574537908
0,cbn_2017_05_28__14_46_00.wav,15,1.03920728578,0.016042821984578577
0,cbn_2017_05_28__14_46_00.wav,16,1.4978629584,0.0032768764143385008
0,cbn_2017_05_28__14_46_00.wav,17,1.63547104923,0.1097946785128063
0,cbn_2017_05_28__14_46_00.wav,18,1.70771835359,0.4469152726349661
0,cbn_2017_05_28__14_46_00.wav,19,1.73238983786,0.5080837102061447
0,cbn_2017_05_28__14_46_00.wav,20,1.63274106397,0.29871645770678334
0,cbn_2017_05_28__14_46_00.wav,21,1.81164134413,0.7441436195138305
0,cbn_2017_05_28__14_46_00.wav,22,1.80429745852,0.6074711050344661
0,cbn_2017_05_28__14_46_00.wav,23,1.55523289174,0.15420571786801165
0,cbn_2017_05_28__14_46_00.wav,24,1.3408128831,0.036797050507749104
0,cbn_2017_05_28__14_46_00.wav,25,1.55598795628,0.1016058293921068
0,cbn_2017_05_28__14_46_00.wav,26,1.7318378271200001,0.38184228715573115
0,cbn_2017_05_28__14_46_00.wav,27,1.5410285742,0.3143056849203522
0,cbn_2017_05_28__14_46_00.wav,28,1.7603709132,0.3410340173624353
0,cbn_2017_05_28__14_46_00.wav,29,1.4683111267,0.08748774158461164
0,cbn_2017_05_28__14_46_00.wav,30,1.6015730571,0.37962398302452
0,cbn_2017_05_28__14_46_00.wav,31,1.96823640613,0.5036437268329448
0,cbn_2017_05_28__14_46_00.wav,32,1.6456286535,0.31765771368427376
0,cbn_2017_05_28__14_46_00.wav,33,1.75154910808,0.5371842953373273
0,cbn_2017_05_28__14_46_00.wav,34,2.0336284483,0.7800102619806699
0,cbn_2017_05_28__14_46_00.wav,35,1.9479783969,0.9776014847598384
0,cbn_2017_05_28__14_46_00.wav,36,1.95906295345,1.1602273343777738
0,cbn_2017_05_28__14_46_00.wav,37,1.70728231083,0.3059617998422959
0,cbn_2017_05_28__14_46_00.wav,38,1.867343076,0.5589204360639276
0,cbn_2017_05_28__14_46_00.wav,39,1.33075959029,0.04919547421222141
0,cbn_2017_05_28__14_48_00.wav,0,1.35372406684,0.10191702799885179
0,cbn_2017_05_28__14_48_00.wav,1,1.9868465288000001,0.7188369341965791
0,cbn_2017_05_28__14_48_00.wav,2,1.62362860217,0.35506845245569274
0,cbn_2017_05_28__14_48_00.wav,3,1.24293246456,0.11339238547833062
0,cbn_2017_05_28__14_48_00.wav,4,1.1127554251,0.012989188763323691
0,cbn_2017_05_28__14_48_00.wav,5,1.21186065957,0.03228073360960287
0,cbn_2017_05_28__14_48_00.wav,6,0.98198096634,0.016452101195771226
0,cbn_2017_05_28__14_48_00.wav,7,1.29136717497,0.08092428403591741
0,cbn_2017_05_28__14_48_00.wav,8,1.06119798594,0.018527944118664683
0,cbn_2017_05_28__14_48_00.wav,9,1.06616242374,0.026745500341779006
0,cbn_2017_05_28__14_48_00.wav,10,1.35087745803,0.051463273991911467
0,cbn_2017_05_28__14_48_00.wav,11,1.22917563664,0.04080447524454564
0,cbn_2017_05_28__14_48_00.wav,12,1.20994469669,0.05570404883746528
0,cbn_2017_05_28__14_48_00.wav,13,1.10813895787,0.0373678965624515
0,cbn_2017_05_28__14_48_00.wav,14,1.20413888343,0.07848317314400373
0,cbn_2017_05_28__14_48_00.wav,15,1.11155023366,0.04452869692413271
0,cbn_2017_05_28__14_48_00.wav,16,1.22941830407,0.04272775634668576
0,cbn_2017_05_28__14_48_00.wav,17,1.20815275062,0.04631003424174978
0,cbn_2017_05_28__14_48_00.wav,18,1.10156693892,0.027918594405123683
0,cbn_2017_05_28__14_48_00.wav,19,1.10648655568,0.017658563427893122
0,cbn_2017_05_28__14_48_00.wav,20,1.2486060345,0.04241382135309036
0,cbn_2017_05_28__14_48_00.wav,21,1.08006597737,0.021803195230904213
0,cbn_2017_05_28__14_48_00.wav,22,1.1196326987,0.04076845013926961
0,cbn_2017_05_28__14_48_00.wav,23,1.15080310972,0.019290015858829987
0,cbn_2017_05_28__14_48_00.wav,24,1.29109338516,0.08174592062823138
0,cbn_2017_05_28__14_48_00.wav,25,1.19551874267,0.03277120579741095
0,cbn_2017_05_28__14_48_00.wav,26,1.13505673386,0.0408423673712368
0,cbn_2017_05_28__14_48_00.wav,27,1.09329780853,0.025556965321722722
0,cbn_2017_05_28__14_48_00.wav,28,1.11317783438,0.023312179039982305
0,cbn_2017_05_28__14_48_00.wav,29,1.18776803465,0.026584928089689364
0,cbn_2017_05_28__14_48_00.wav,30,1.11391800963,0.020419075029972613
0,cbn_2017_05_28__14_48_00.wav,31,1.07798875468,0.048598960142636684
0,cbn_2017_05_28__14_48_00.wav,32,1.09684080274,0.047788651658133
0,cbn_2017_05_28__14_48_00.wav,33,1.24862961578,0.016446759564655376
0,cbn_2017_05_28__14_48_00.wav,34,1.22198246352,0.06471017874870401
0,cbn_2017_05_28__14_48_00.wav,35,1.08863051683,0.07036071338136844
0,cbn_2017_05_28__14_48_00.wav,36,1.02466703897,0.018366021311130493
0,cbn_2017_05_28__14_48_00.wav,37,1.08959273844,0.04528879562501564
0,cbn_2017_05_28__14_48_00.wav,38,1.01861509209,0.02748626078724814
0,cbn_2017_05_28__14_48_00.wav,39,1.17077762801,0.0634345132533706
0,cbn_2017_05_28__14_50_00.wav,0,1.17991165733,0.20455263462020298
0,cbn_2017_05_28__14_50_00.wav,1,1.18366847927,0.03578572421233996
0,cbn_2017_05_28__14_50_00.wav,2,1.19064282493,0.04128928661602548
0,cbn_2017_05_28__14_50_00.wav,3,1.08398024599,0.02265779038431555
0,cbn_2017_05_28__14_50_00.wav,4,1.13498032447,0.028883149827067033
0,cbn_2017_05_28__14_50_00.wav,5,1.16500851021,0.03843816930933959
0,cbn_2017_05_28__14_50_00.wav,6,1.10181413512,0.024035032891151012
0,cbn_2017_05_28__14_50_00.wav,7,1.02886369747,0.036166519883152885
0,cbn_2017_05_28__14_50_00.wav,8,1.28895165969,0.03574710313027587
0,cbn_2017_05_28__14_50_00.wav,9,1.18040712247,0.05042783241407444
0,cbn_2017_05_28__14_50_00.wav,10,1.14077643702,0.04256867839766103
0,cbn_2017_05_28__14_50_00.wav,11,1.2237905885,0.04903923950010237
0,cbn_2017_05_28__14_50_00.wav,12,1.0664105528,0.01529753639309861
0,cbn_2017_05_28__14_50_00.wav,13,1.05298732987,0.026768856663322852
0,cbn_2017_05_28__14_50_00.wav,14,1.24284140901,0.031233907368779467
0,cbn_2017_05_28__14_50_00.wav,15,1.496934603,0.002155910113852801
0,cbn_2017_05_28__14_50_00.wav,16,1.13523161297,0.03826479502519585
0,cbn_2017_05_28__14_50_00.wav,17,1.10007872742,0.03761320021754341
0,cbn_2017_05_28__14_50_00.wav,18,1.17252262429,0.03618175915699844
0,cbn_2017_05_28__14_50_00.wav,19,1.26968656236,0.05591898013486784
0,cbn_2017_05_28__14_50_00.wav,20,1.36439983243,0.03620344701008136
0,cbn_2017_05_28__14_50_00.wav,21,1.28570092091,0.04609809684056445
0,cbn_2017_05_28__14_50_00.wav,22,1.13784071635,0.04984995280568271
0,cbn_2017_05_28__14_50_00.wav,23,1.15343676219,0.04772108811131279
0,cbn_2017_05_28__14_50_00.wav,24,1.06242189737,0.01825293068814761
0,cbn_2017_05_28__14_50_00.wav,25,1.09540250314,0.03148364035695357
0,cbn_2017_05_28__14_50_00.wav,26,1.17052031895,0.03900956110867996
0,cbn_2017_05_28__14_50_00.wav,27,1.17801703527,0.03650383543710524
0,cbn_2017_05_28__14_50_00.wav,28,1.0999445714,0.03701920053120954
0,cbn_2017_05_28__14_50_00.wav,29,1.22719975803,0.0627810450340441
0,cbn_2017_05_28__14_50_00.wav,30,1.10942376209,0.02582828021111107
0,cbn_2017_05_28__14_50_00.wav,31,1.24956950426,0.06439902612303945
0,cbn_2017_05_28__14_50_00.wav,32,1.19212046581,0.06595524157804862
0,cbn_2017_05_28__14_50_00.wav,33,1.09714517849,0.025292739410895337
0,cbn_2017_05_28__14_50_00.wav,34,1.12406134728,0.040101454373062916
0,cbn_2017_05_28__14_50_00.wav,35,1.20010102118,0.05558372544358984
0,cbn_2017_05_28__14_50_00.wav,36,1.17022179815,0.03785938572630102
0,cbn_2017_05_28__14_50_00.wav,37,1.20294060332,0.07126139640028217
0,cbn_2017_05_28__14_50_00.wav,38,1.09293168809,0.04428573433971007
0,cbn_2017_05_28__14_50_00.wav,39,1.03438419401,0.02112027231546717
0,cbn_2017_05_28__14_52_00.wav,0,1.95545831654,1.1123786696261664
0,cbn_2017_05_28__14_52_00.wav,1,1.6303168321200001,0.2033537113523756
0,cbn_2017_05_28__14_52_00.wav,2,1.5046523821,0.22000798385130327
0,cbn_2017_05_28__14_52_00.wav,3,1.68057892649,0.8213990222533684
0,cbn_2017_05_28__14_52_00.wav,4,1.81881198078,0.7772672250394634
0,cbn_2017_05_28__14_52_00.wav,5,1.38694803695,0.10535344612984456
0,cbn_2017_05_28__14_52_00.wav,6,1.54457867821,0.6457215544264451
0,cbn_2017_05_28__14_52_00.wav,7,1.83322797726,0.7472264943368959
0,cbn_2017_05_28__14_52_00.wav,8,2.00546925703,0.6744383610609976
0,cbn_2017_05_28__14_52_00.wav,9,1.66315086125,0.5022316585224795
0,cbn_2017_05_28__14_52_00.wav,10,1.51377019083,0.24138058838106874
0,cbn_2017_05_28__14_52_00.wav,11,1.39871961411,0.10071069424527487
0,cbn_2017_05_28__14_52_00.wav,12,1.5227202816,0.23529040730865297
0,cbn_2017_05_28__14_52_00.wav,13,1.49895301384,0.18587402562434815
0,cbn_2017_05_28__14_52_00.wav,14,1.79656662956,0.28660863129418623
0,cbn_2017_05_28__14_52_00.wav,15,1.9474665354,0.948243350219841
0,cbn_2017_05_28__14_52_00.wav,16,1.46862795128,0.09201523149362931
0,cbn_2017_05_28__14_52_00.wav,17,1.9043306294,0.49365721823811287
0,cbn_2017_05_28__14_52_00.wav,18,1.59212460036,0.5179535252283894
0,cbn_2017_05_28__14_52_00.wav,19,1.40043615459,0.13603169486280403
0,cbn_2017_05_28__14_52_00.wav,20,1.5840636519,0.5652664771126007
0,cbn_2017_05_28__14_52_00.wav,21,1.45135493137,0.07552014626396207
0,cbn_2017_05_28__14_52_00.wav,22,1.65303550418,0.17283982401585768
0,cbn_2017_05_28__14_52_00.wav,23,1.43675024086,0.23892259946176914
0,cbn_2017_05_28__14_52_00.wav,24,1.80175970208,0.7143937856731826
0,cbn_2017_05_28__14_52_00.wav,25,1.8249820592,0.46059236502734435
0,cbn_2017_05_28__14_52_00.wav,26,1.68983817071,0.45946715077780165
0,cbn_2017_05_28__14_52_00.wav,27,1.876671908,0.5015414729516859
0,cbn_2017_05_28__14_52_00.wav,28,1.96293129466,0.8662071903842634
0,cbn_2017_05_28__14_52_00.wav,29,2.00049713263,0.845045498709091
0,cbn_2017_05_28__14_52_00.wav,30,2.11006292845,1.117218894599817
0,cbn_2017_05_28__14_52_00.wav,31,1.37601065098,0.10038061358189647
0,cbn_2017_05_28__14_52_00.wav,32,1.7664085061400001,0.5205854532080386
0,cbn_2017_05_28__14_52_00.wav,33,1.8446507124,0.5610831011633423
0,cbn_2017_05_28__14_52_00.wav,34,2.2278211259,1.0468367473963185
0,cbn_2017_05_28__14_52_00.wav,35,1.52112476924,0.24878405647007215
0,cbn_2017_05_28__14_52_00.wav,36,1.6125038539,0.4029481644926647
0,cbn_2017_05_28__14_52_00.wav,37,1.53375345591,0.8368322903529551
0,cbn_2017_05_28__14_52_00.wav,38,1.43131860569,0.10209325347545747
0,cbn_2017_05_28__14_52_00.wav,39,1.579169605,0.24251144494891272
0,cbn_2017_05_28__14_54_00.wav,0,1.3536288888999999,0.08365983140499696
0,cbn_2017_05_28__14_54_00.wav,1,1.1880850658,0.05880122115081121
0,cbn_2017_05_28__14_54_00.wav,2,1.1609529953,0.05324399606592427
0,cbn_2017_05_28__14_54_00.wav,3,1.08697567473,0.028264094982301487
0,cbn_2017_05_28__14_54_00.wav,4,1.26360982332,0.04598621712641088
0,cbn_2017_05_28__14_54_00.wav,5,0.98329642169,0.02286008201930705
0,cbn_2017_05_28__14_54_00.wav,6,1.11225893011,0.022110351122791923
0,cbn_2017_05_28__14_54_00.wav,7,1.18460542627,0.045726139993182605
0,cbn_2017_05_28__14_54_00.wav,8,1.21247645042,0.06135813931764592
0,cbn_2017_05_28__14_54_00.wav,9,1.25850444209,0.0668197370930356
0,cbn_2017_05_28__14_54_00.wav,10,1.17023780362,0.08189149930204133
0,cbn_2017_05_28__14_54_00.wav,11,1.08153549101,0.029501998786999516
0,cbn_2017_05_28__14_54_00.wav,12,1.08176669509,0.038560627263544194
0,cbn_2017_05_28__14_54_00.wav,13,1.06943839466,0.02510817632957493
0,cbn_2017_05_28__14_54_00.wav,14,1.35616454421,0.024734470665870822
0,cbn_2017_05_28__14_54_00.wav,15,1.11285888408,0.04295372463107763
0,cbn_2017_05_28__14_54_00.wav,16,1.1680891773,0.07425284568629911
0,cbn_2017_05_28__14_54_00.wav,17,1.12958251155,0.02768545500920054
0,cbn_2017_05_28__14_54_00.wav,18,1.06910028695,0.018731712499414018
0,cbn_2017_05_28__14_54_00.wav,19,1.1003219426,0.04199627880522524
0,cbn_2017_05_28__14_54_00.wav,20,1.24665889654,0.046032823977827125
0,cbn_2017_05_28__14_54_00.wav,21,1.10181868664,0.03903962235832786
0,cbn_2017_05_28__14_54_00.wav,22,1.08792887289,0.03319087729281475
0,cbn_2017_05_28__14_54_00.wav,23,1.28649158275,0.038330668580421244
0,cbn_2017_05_28__14_54_00.wav,24,1.03551445198,0.006171306574164777
0,cbn_2017_05_28__14_54_00.wav,25,1.08205386781,0.030876704621397567
0,cbn_2017_05_28__14_54_00.wav,26,1.17889697745,0.05430873654849835
0,cbn_2017_05_28__14_54_00.wav,27,1.0602591623,0.046386172076547924
0,cbn_2017_05_28__14_54_00.wav,28,1.0718657519399999,0.036941169783375825
0,cbn_2017_05_28__14_54_00.wav,29,1.06958618879,0.04403683261300095
0,cbn_2017_05_28__14_54_00.wav,30,1.20340928385,0.04664724351726684
0,cbn_2017_05_28__14_54_00.wav,31,1.02494442861,0.016231223124565295
0,cbn_2017_05_28__14_54_00.wav,32,1.09668833218,0.03110580389925601
0,cbn_2017_05_28__14_54_00.wav,33,1.22394802207,0.09142340303143008
0,cbn_2017_05_28__14_54_00.wav,34,1.19380889709,0.06895778085857225
0,cbn_2017_05_28__14_54_00.wav,35,1.08584777796,0.04965901743275899
0,cbn_2017_05_28__14_54_00.wav,36,1.21593939218,0.061181167219288714
0,cbn_2017_05_28__14_54_00.wav,37,1.07397052246,0.034830429217905044
0,cbn_2017_05_28__14_54_00.wav,38,1.18717703591,0.04245710345935678
0,cbn_2017_05_28__14_54_00.wav,39,1.2151021123,0.10050562257484998
0,cbn_2017_05_28__15_02_00.wav,0,1.6706324798,0.41822448009274193
0,cbn_2017_05_28__15_02_00.wav,1,1.5127635667,0.05814848419126052
0,cbn_2017_05_28__15_02_00.wav,2,1.851359627,0.47535108246503266
0,cbn_2017_05_28__15_02_00.wav,3,1.7156332098,0.2075316504796252
0,cbn_2017_05_28__15_02_00.wav,4,1.7021680741,0.13071889955801286
0,cbn_2017_05_28__15_02_00.wav,5,1.8482171704,0.5416743401790649
0,cbn_2017_05_28__15_02_00.wav,6,1.6987861889,0.7122492124959215
0,cbn_2017_05_28__15_02_00.wav,7,1.8647852222,0.5334803543328801
0,cbn_2017_05_28__15_02_00.wav,8,2.0849844194,0.2808861088019285
0,cbn_2017_05_28__15_02_00.wav,9,1.7073530147,0.10220002663918801
0,cbn_2017_05_28__15_02_00.wav,10,1.4610220459,0.07785635747959199
0,cbn_2017_05_28__15_02_00.wav,11,1.8944447256999999,0.40721974602137634
0,cbn_2017_05_28__15_02_00.wav,12,1.8436171096,0.6599578897380776
0,cbn_2017_05_28__15_02_00.wav,13,1.8001347102,0.4050322769653187
0,cbn_2017_05_28__15_02_00.wav,14,1.52464931718,0.11026858832852947
0,cbn_2017_05_28__15_02_00.wav,15,2.2598962843,0.586002929255528
0,cbn_2017_05_28__15_02_00.wav,16,1.8724607885,0.3483773589464635
0,cbn_2017_05_28__15_02_00.wav,17,1.6560149027,0.13763539869609823
0,cbn_2017_05_28__15_02_00.wav,18,1.6514550586,0.0807441482258376
0,cbn_2017_05_28__15_02_00.wav,19,1.7193047203,0.08614472899954895
0,cbn_2017_05_28__15_02_00.wav,20,1.6393974752,0.08908228429773628
0,cbn_2017_05_28__15_02_00.wav,21,1.839345454,0.26615058968084465
0,cbn_2017_05_28__15_02_00.wav,22,1.5715397709,0.11015815920532103
0,cbn_2017_05_28__15_02_00.wav,23,1.6966661259,0.6580192397875745
0,cbn_2017_05_28__15_02_00.wav,24,1.7716403063,0.6048487198016257
0,cbn_2017_05_28__15_02_00.wav,25,1.7132434503,0.6371142557063979
0,cbn_2017_05_28__15_02_00.wav,26,1.92312412005,0.5272914849445811
0,cbn_2017_05_28__15_02_00.wav,27,1.8739103443,0.6281674601535742
0,cbn_2017_05_28__15_02_00.wav,28,2.019494032,0.6321653138617505
0,cbn_2017_05_28__15_02_00.wav,29,1.638142071,0.3742102082438583
0,cbn_2017_05_28__15_02_00.wav,30,1.68797795289,0.5485147726663062
0,cbn_2017_05_28__15_02_00.wav,31,1.7767821249,0.27162934927821303
0,cbn_2017_05_28__15_02_00.wav,32,1.7730669642,0.3131675530871356
0,cbn_2017_05_28__15_02_00.wav,33,1.9157333252,0.5870720186379279
0,cbn_2017_05_28__15_02_00.wav,34,1.99605327102,0.8032674859518134
0,cbn_2017_05_28__15_02_00.wav,35,1.61165578133,0.2102517606087147
0,cbn_2017_05_28__15_02_00.wav,36,1.42750116715,0.05665084152000736
0,cbn_2017_05_28__15_02_00.wav,37,1.6237233904,0.07903904529601945
0,cbn_2017_05_28__15_02_00.wav,38,1.7531936324,0.49150111704622745
0,cbn_2017_05_28__15_02_00.wav,39,1.4174351995,0.03375135543895339
0,cbn_2017_05_28__15_08_00.wav,0,1.741128121,0.09159122985722412
0,cbn_2017_05_28__15_08_00.wav,1,1.6473850056,0.044882303575915605
