music,file,frame,lpc_mean,lpc_var
0,top104_2017_05_20__13_34_05.wav,31,0.54394648827,0.016978041436570075
0,top104_2017_05_20__13_34_05.wav,32,0.60775735166,0.01857018751267227
0,top104_2017_05_20__13_34_05.wav,33,0.58234688824,0.01990951687993359
0,top104_2017_05_20__13_34_05.wav,34,0.6418029334500001,0.017608104655369775
0,top104_2017_05_20__13_34_05.wav,35,0.55185373497,0.01332221446581229
0,top104_2017_05_20__13_34_05.wav,36,0.547803423007,0.02897648844605045
0,top104_2017_05_20__13_34_05.wav,37,0.51708887244,0.019797654475790134
0,top104_2017_05_20__13_34_05.wav,38,0.61430522316,0.017648423552091785
0,top104_2017_05_20__13_34_05.wav,39,0.62298731453,0.007328724921767097
0,acomic.wav,0,0.71689203884,0.01595519122169779
0,acomic.wav,1,0.77894970338,0.00823901568510198
0,acomic.wav,2,0.82860364837,0.004600107991776798
0,acomic.wav,3,0.79510956044,0.012600967373630556
0,acomic.wav,4,0.71813712373,0.015306403633720607
0,acomic.wav,5,0.65607010523,0.00751268062011456
0,acomic.wav,6,0.69634683063,0.030130366300089608
0,acomic.wav,7,0.55940703894,0.04032174444001774
0,acomic.wav,8,0.78356383382,0.00992758675329885
0,acomic.wav,9,0.84261436221,0.0027227125421385597
0,acomic.wav,10,0.75363070067,0.008349206354966523
0,acomic.wav,11,0.70149480564,0.01597826166220131
0,acomic.wav,12,0.66536531783,0.02202420058164093
0,acomic.wav,13,0.69628922578,0.03017628811929871
0,acomic.wav,14,0.65376763624,0.01561355877235254
0,acomic.wav,15,0.82175234114,0.004488289297876916
0,acomic.wav,16,0.67838204917,0.029275567774458888
0,acomic.wav,17,0.68336106804,0.033614004038086356
0,acomic.wav,18,0.62342534127,0.03370084667758815
0,acomic.wav,19,0.6852373000900001,0.009187156694724969
0,acomic.wav,20,0.7340752144,0.0210608224895699
0,acomic.wav,21,0.6845995018,0.02114831407051908
0,acomic.wav,22,0.44406753069,0.030971408896191318
0,acomic.wav,23,0.112597379629,0.0013662555372437363
0,acomic.wav,24,0.578245781419,0.0486795921335863
0,acomic.wav,25,0.657923795641,0.032331549195157565
0,acomic.wav,26,0.79804753963,0.003929097290521905
0,acomic.wav,27,0.76213274244,0.009976561785131897
0,acomic.wav,28,0.68132936216,0.01919352849642685
0,acomic.wav,29,0.6175887291,0.025555186779595156
0,acomic2.wav,0,0.388475005097,0.0751492921816754
0,acomic2.wav,1,0.548703742538,0.04835740822734704
0,acomic2.wav,2,0.451935709193,0.05414761767042838
0,acomic2.wav,3,0.514110781372,0.044796139005025645
0,acomic2.wav,4,0.313430886893,0.02891132428995768
0,acomic2.wav,5,0.40548400924,0.016843675387866665
0,acomic2.wav,6,0.325991026452,0.050395670371182054
0,acomic2.wav,7,0.43819184442,0.030767741986007274
0,acomic2.wav,8,0.289150444773,0.06937388148088053
0,acomic2.wav,9,0.327016685842,0.04108779741736727
0,acomic2.wav,10,0.37771617745,0.03073762207309911
0,acomic2.wav,11,0.16680377061499999,0.00477150605394706
0,acomic2.wav,12,0.386437938541,0.09248401467016934
0,acomic2.wav,13,0.322913688006,0.04354148081092961
0,acomic2.wav,14,0.30028679042900003,0.07754278882903576
0,acomic2.wav,15,0.411555423165,0.03128667576690742
0,acomic2.wav,16,0.494417307436,0.0418706045485309
0,acomic2.wav,17,0.419388761172,0.05894852442043499
0,acomic2.wav,18,0.67362866275,0.014544515421139048
0,acomic2.wav,19,0.505811763971,0.048616256066975096
0,acomic2.wav,20,0.74137773204,0.01039197487458751
0,acomic2.wav,21,0.65620597332,0.029768031403949305
0,acomic2.wav,22,0.59212678466,0.028545091772776403
0,acomic2.wav,23,0.64314304021,0.03127738162848158
0,acomic2.wav,24,0.589946887731,0.03856589183062086
0,acomic2.wav,25,0.38045957825,0.0614977398533631
0,acomic2.wav,26,0.203420546749,0.021759625359131653
0,acomic2.wav,27,0.4466875317,0.04094151497212759
0,acomic2.wav,28,0.335308264347,0.0497851885260388
0,acomic2.wav,29,0.6698823486,0.012452285086244923
0,allison.wav,0,0.355796761056,0.04482389296612792
0,allison.wav,1,0.65234593079,0.046524229473996065
0,allison.wav,2,0.78530314898,0.03771732792112035
0,allison.wav,3,0.627526737492,0.07816531616332893
0,allison.wav,4,0.67960594336,0.03885611620362523
0,allison.wav,5,0.681369887123,0.04651240305893437
0,allison.wav,6,0.58075188514,0.07186087085141428
0,allison.wav,7,0.72157507157,0.041240472835824354
0,allison.wav,8,0.581299182519,0.06007550888994219
0,allison.wav,9,0.67575025441,0.054479163597414386
0,allison.wav,10,0.81298488138,0.020183143619561996
0,allison.wav,11,0.58903361926,0.0448270985024114
0,allison.wav,12,0.71404866796,0.041542911805670185
0,allison.wav,13,0.57183145257,0.06025032071467962
0,allison.wav,14,0.601740431878,0.08998437465076083
0,allison.wav,15,0.699082525118,0.05431793748365159
0,allison.wav,16,0.71212337961,0.026143142402808836
0,allison.wav,17,0.72212107879,0.035513267506953175
0,allison.wav,18,0.6928019160459999,0.0665495011306193
0,allison.wav,19,0.4268284565999,0.06184765731359324
0,allison.wav,20,0.73381503286,0.06735344405900003
0,allison.wav,21,0.796215317974,0.039856736058161035
0,allison.wav,22,0.718410493142,0.05240375066306715
0,allison.wav,23,0.79611871896,0.03270450774450525
0,allison.wav,24,0.76161394842,0.030051689114599267
0,allison.wav,25,0.61449595205,0.03636072178223753
0,allison.wav,26,0.559871117333,0.0634873107161621
0,allison.wav,27,0.77000516925,0.03242546469016985
0,allison.wav,28,0.80382717364,0.03342893453103986
0,allison.wav,29,0.668435264071,0.04018158812959712
0,amal.wav,0,0.62488607635,0.0018988473829893058
0,amal.wav,1,0.69190773232,0.011208335940179984
0,amal.wav,2,0.74726387072,0.015813286076926766
0,amal.wav,3,0.66192970796,0.014603321079147184
0,amal.wav,4,0.66689198734,0.005515098614915369
0,amal.wav,5,0.65299963891,0.004700928769396758
0,amal.wav,6,0.68760632103,0.00981192293671591
0,amal.wav,7,0.73210947779,0.014749008759711316
0,amal.wav,8,0.74436253414,0.016369186178929393
0,amal.wav,9,0.73495107321,0.015183746622564609
0,amal.wav,10,0.72567700681,0.01860949366577417
0,amal.wav,11,0.72297486675,0.015708412044419383
0,amal.wav,12,0.72828118023,0.013866627157963154
0,amal.wav,13,0.71279316147,0.013956542288891892
0,amal.wav,14,0.74128117448,0.012459001501337757
0,amal.wav,15,0.73023574098,0.013348412473189668
0,amal.wav,16,0.74267071288,0.013788911096649722
0,amal.wav,17,0.7022927627,0.014978544241057035
0,amal.wav,18,0.71112935656,0.011306424652284916
0,amal.wav,19,0.72799434168,0.012170099067102744
0,amal.wav,20,0.69805005434,0.014528040658168548
0,amal.wav,21,0.73859478745,0.018313298749575605
0,amal.wav,22,0.73493466978,0.011744307947408529
0,amal.wav,23,0.70885096438,0.014958486957314927
0,amal.wav,24,0.73406294252,0.017237070029512754
0,amal.wav,25,0.76607763739,0.012710402144627706
0,amal.wav,26,0.68842608367,0.010475187456661539
0,amal.wav,27,0.72644223755,0.015057837609682935
0,amal.wav,28,0.71909229505,0.010181633297292755
0,amal.wav,29,0.70579867579,0.015505898972746993
0,austria.wav,0,0.5844838039,0.022149470747924168
0,austria.wav,1,0.59059298494,0.013874817314021513
0,austria.wav,2,0.74303055491,0.018085392440141537
0,austria.wav,3,0.7256132009,0.03496819337169451
0,austria.wav,4,0.65611243018,0.025069309182902125
0,austria.wav,5,0.77053472653,0.013684637893730681
0,austria.wav,6,0.76434590638,0.027496546366424818
0,austria.wav,7,0.61137675304,0.029538462191273
0,austria.wav,8,0.71119354699,0.02589776633598695
0,austria.wav,9,0.69744182391,0.01774006900760296
0,austria.wav,10,0.5846037361599999,0.008172768498290415
0,austria.wav,11,0.67356864897,0.025377195331850257
0,austria.wav,12,0.78055816719,0.025278539260768423
0,austria.wav,13,0.6872372530399999,0.019709834402853472
0,austria.wav,14,0.64744588127,0.020579565926311057
0,austria.wav,15,0.70866747311,0.02258201120775321
0,austria.wav,16,0.66431220807,0.013453537504747422
0,austria.wav,17,0.67602422364,0.01785572305638744
0,austria.wav,18,0.71997951423,0.02459677879170995
0,austria.wav,19,0.5569494034,0.012827461422964124
0,austria.wav,20,0.62656462763,0.027574220536413774
0,austria.wav,21,0.5495457758,0.015081379082206367
0,austria.wav,22,0.78175413435,0.01969261323589313
0,austria.wav,23,0.77172681761,0.01507579639885841
0,austria.wav,24,0.77000675848,0.01941106191848545
0,austria.wav,25,0.60756363954,0.0030982896822608175
0,austria.wav,26,0.66086638379,0.01751751317240137
0,austria.wav,27,0.61647715978,0.029460595713511173
0,austria.wav,28,0.55957986874,0.003920722720614331
0,austria.wav,29,0.62283377025,0.018021790927181085
0,bathroom1.wav,0,0.81065739626,0.02462754804268114
0,bathroom1.wav,1,0.75382423659,0.034517444136853155
0,bathroom1.wav,2,0.82633127179,0.024972757397498803
0,bathroom1.wav,3,0.77158517983,0.03024990406519782
0,bathroom1.wav,4,0.811554462405,0.03382269542741056
0,bathroom1.wav,5,0.78248474987,0.029154941639042767
0,bathroom1.wav,6,0.81677769835,0.014725580538819815
0,bathroom1.wav,7,0.75148804592,0.032041497018591485
0,bathroom1.wav,8,0.83338968232,0.018272939234351346
0,bathroom1.wav,9,0.79296524951,0.026761248206464375
0,bathroom1.wav,10,0.81369175331,0.02770191705387811
0,bathroom1.wav,11,0.850902938,0.013416013902166643
0,bathroom1.wav,12,0.82957765598,0.019863568767582836
0,bathroom1.wav,13,0.48737960756,0.029338287042001785
0,bathroom1.wav,14,0.784203840718,0.036663668940674576
0,bathroom1.wav,15,0.64683523407,0.04300159603896203
0,bathroom1.wav,16,0.70277305095,0.0590993229276844
0,bathroom1.wav,17,0.75960188597,0.028622671067914725
0,bathroom1.wav,18,0.504505268315,0.09014023362647607
0,bathroom1.wav,19,0.81904594166,0.028586240129319495
0,bathroom1.wav,20,0.79269106647,0.033702260660601224
0,bathroom1.wav,21,0.84223215725,0.01898710318766714
0,bathroom1.wav,22,0.82296236656,0.02096180607756117
0,bathroom1.wav,23,0.80492108431,0.014096887770745718
0,bathroom1.wav,24,0.74937409634,0.03937396112665171
0,bathroom1.wav,25,0.702007273938,0.049164898700182966
0,bathroom1.wav,26,0.81500144729,0.004074905581126573
0,bathroom1.wav,27,0.72703723998,0.04186519527013928
0,bathroom1.wav,28,0.74685526996,0.012733188583972098
0,bathroom1.wav,29,0.72882138058,0.03207787561961159
0,chant.wav,0,0.79921329948,0.05089502907277332
0,chant.wav,1,0.73083815576,0.06743826413740736
0,chant.wav,2,0.621298302056,0.08482400791142941
0,chant.wav,3,0.678843500119,0.09724510754425106
0,chant.wav,4,0.673436463887,0.059933512069532124
0,chant.wav,5,0.73974753668,0.07538148538002548
0,chant.wav,6,0.758821284392,0.07200488249935322
0,chant.wav,7,0.71957597227,0.04906812106188696
0,chant.wav,8,0.87589158908,0.002369749002296378
0,chant.wav,9,0.81132690599,0.01461632917695171
0,chant.wav,10,0.7610152926229999,0.05980536787636594
0,chant.wav,11,0.7659429867499999,0.0565121252048727
0,chant.wav,12,0.78434820294,0.027466591146757997
0,chant.wav,13,0.73043892238,0.04575065770115749
0,chant.wav,14,0.79971707081,0.015657354081977225
0,chant.wav,15,0.76449329628,0.044995273068427245
0,chant.wav,16,0.81904372961,0.04197377458989231
0,chant.wav,17,0.77467131693,0.032427820760294816
0,chant.wav,18,0.84065006885,0.02094265010498201
0,chant.wav,19,0.61556612086,0.08118718609976164
0,chant.wav,20,0.488593277949,0.07737578415247351
0,chant.wav,21,0.5450010976,0.06066187561501479
0,chant.wav,22,0.699360272482,0.06848484255787952
0,chant.wav,23,0.74199848535,0.07114500953907196
0,chant.wav,24,0.581066034535,0.0889099247427075
0,chant.wav,25,0.75543104154,0.061934844963431046
0,chant.wav,26,0.87712547093,0.006813719989096643
0,chant.wav,27,0.83438779862,0.027458589802415174
0,chant.wav,28,0.509666572146,0.08443974730571518
0,chant.wav,29,0.85389621764,0.026084795673408167
0,charles.wav,0,0.78611759642,0.045889817778782344
0,charles.wav,1,0.571480461302,0.04762915430023052
0,charles.wav,2,0.609531716137,0.10796038520120921
0,charles.wav,3,0.76577505468,0.045798774344349986
0,charles.wav,4,0.73912051666,0.05151295342715181
0,charles.wav,5,0.68844921878,0.044603047540059795
0,charles.wav,6,0.63941124636,0.05374114714696543
0,charles.wav,7,0.58340886606,0.06684230534090864
0,charles.wav,8,0.77480437196,0.022214435456351846
0,charles.wav,9,0.64195290324,0.0332300609868737
0,charles.wav,10,0.588524697678,0.061386579062887865
0,charles.wav,11,0.653446060247,0.09605222948484789
0,charles.wav,12,0.7070970734099999,0.041045939481971834
0,charles.wav,13,0.421738701834,0.06450427400258255
0,charles.wav,14,0.551409158427,0.06981704027001188
0,charles.wav,15,0.491163695071,0.04012910466013162
0,charles.wav,16,0.68918320464,0.037930591743733026
0,charles.wav,17,0.68536451511,0.02446217115961311
0,charles.wav,18,0.59018981983,0.039715902986811234
0,charles.wav,19,0.63139906037,0.028447921201764165
0,charles.wav,20,0.48632024781,0.020089879688839313
0,charles.wav,21,0.58803391748,0.008367629375298743
0,charles.wav,22,0.71645765549,0.015526014728798191
0,charles.wav,23,0.80790811014,0.022308531629640863
0,charles.wav,24,0.80503834341,0.01807434336891511
0,charles.wav,25,0.78852941547,0.019291053045864093
0,charles.wav,26,0.68794840737,0.028689443287185274
0,charles.wav,27,0.75360584971,0.018864318669658302
0,charles.wav,28,0.536780880305,0.060359994774248873
0,charles.wav,29,0.628019598268,0.07818606535609048
0,china.wav,0,0.70341148439,0.013200502475137125
0,china.wav,1,0.65690925354,0.002203924211784998
0,china.wav,2,0.70704679986,0.01633502944911414
0,china.wav,3,0.782242510596,0.02709394096341117
0,china.wav,4,0.7929832450000001,0.014851544623580508
0,china.wav,5,0.68670284586,0.005517509314697462
0,china.wav,6,0.78525717,0.01272557087685001
0,china.wav,7,0.7244702686,0.02039443007778567
0,china.wav,8,0.76963855832,0.020784764548239805
0,china.wav,9,0.7053741739,0.01803449156426223
0,china.wav,10,0.6689654636,0.005109612673013607
0,china.wav,11,0.69266085286,0.01241886342791325
0,china.wav,12,0.72499868713,0.013794286847460585
0,china.wav,13,0.67836813724,0.014041261029891727
0,china.wav,14,0.66321431717,0.008915956768047411
0,china.wav,15,0.80702287013,0.01387865929926706
0,china.wav,16,0.72530238391,0.012594252254897718
0,china.wav,17,0.70934933024,0.01323781671044586
0,china.wav,18,0.73141762333,0.013559090359075803
0,china.wav,19,0.72707049563,0.010246892944342605
0,china.wav,20,0.7020814266,0.010933265533362218
0,china.wav,21,0.72545841315,0.010024392955492071
0,china.wav,22,0.73184394035,0.012272144001174028
0,china.wav,23,0.74106581706,0.011663881442388849
0,china.wav,24,0.531626089069,0.10608828058588284
0,china.wav,25,0.71135478499,0.024287077714612814
0,china.wav,26,0.7906792533,0.02203243127006539
0,china.wav,27,0.81313820355,0.009441817125852755
0,china.wav,28,0.74233475102,0.01199666326950156
0,china.wav,29,0.65276316414,0.004427990095922912
0,comedy.wav,0,0.80101334081,0.009669041837474504
0,comedy.wav,1,0.82991184689,0.007341120242259821
0,comedy.wav,2,0.80069910654,0.0065860694526151805
0,comedy.wav,3,0.85190734215,0.004790946101792707
0,comedy.wav,4,0.87908828534,0.004339673469246815
0,comedy.wav,5,0.86209334522,0.0035971537169538765
0,comedy.wav,6,0.85319779147,0.0036315472172621668
0,comedy.wav,7,0.88034206634,0.0029464385368127405
0,comedy.wav,8,0.85146403274,0.007993807396892774
0,comedy.wav,9,0.82861535547,0.005586079938582118
0,comedy.wav,10,0.84712275164,0.006189658816219634
0,comedy.wav,11,0.84959566164,0.005752022592908118
0,comedy.wav,12,0.84910940103,0.005237782782108124
0,comedy.wav,13,0.86583056439,0.0038184879506504084
0,comedy.wav,14,0.86096538232,0.005663353041901914
0,comedy.wav,15,0.8191569954,0.0028571653551979666
0,comedy.wav,16,0.83785534693,0.004221785087036656
0,comedy.wav,17,0.83357547909,0.009013453698583177
0,comedy.wav,18,0.84141036393,0.0052622347038548895
0,comedy.wav,19,0.85849929855,0.006122715236817112
0,comedy.wav,20,0.77873143664,0.005261327366357002
0,comedy.wav,21,0.79504147347,0.01471370910053841
0,comedy.wav,22,0.79547273345,0.004247929969061609
0,comedy.wav,23,0.80009472684,0.013550877332432395
0,comedy.wav,24,0.82663946662,0.004687333141797756
0,comedy.wav,25,0.85480174461,0.004609009283515087
0,comedy.wav,26,0.84778659165,0.007585087398737972
0,comedy.wav,27,0.86047193829,0.009138877550779743
0,comedy.wav,28,0.84459146197,0.004470392583301599
0,comedy.wav,29,0.8710834451,0.005646985675670984
0,comedy1.wav,0,0.80447274032,0.0017929688968185136
0,comedy1.wav,1,0.81296122641,0.0013823472919453738
0,comedy1.wav,2,0.84874288315,0.007736744674040068
0,comedy1.wav,3,0.85843778223,0.0034951065304939257
0,comedy1.wav,4,0.86338273909,0.009064637427170496
0,comedy1.wav,5,0.85607208193,0.0068068312985053656
0,comedy1.wav,6,0.81557270011,0.009357344675899605
0,comedy1.wav,7,0.80986474741,0.004868026331246452
0,comedy1.wav,8,0.8138597144,0.008851673457812986
0,comedy1.wav,9,0.86744889912,0.005273523995023753
0,comedy1.wav,10,0.84105919514,0.008767442249075809
0,comedy1.wav,11,0.85301191142,0.005986332150395305
0,comedy1.wav,12,0.85226411024,0.0031698384549821742
0,comedy1.wav,13,0.82885576621,0.002744304571437133
0,comedy1.wav,14,0.85890848951,0.007081246681291949
0,comedy1.wav,15,0.87318853647,0.005423495704925199
0,comedy1.wav,16,0.85023251323,0.011523268514553917
0,comedy1.wav,17,0.88488451681,0.009317429095779164
0,comedy1.wav,18,0.82896839468,0.008782690179785719
0,comedy1.wav,19,0.8191846805,0.004765605046584167
0,comedy1.wav,20,0.84586194825,0.007776000213036349
0,comedy1.wav,21,0.8881481993,0.005119091562344816
0,comedy1.wav,22,0.85151484375,0.00788717128056355
0,comedy1.wav,23,0.86203433771,0.012601061800412013
0,comedy1.wav,24,0.79548544322,0.010010064796957123
0,comedy1.wav,25,0.81112779611,0.010848440633743147
0,comedy1.wav,26,0.79799862281,0.011786290012186677
0,comedy1.wav,27,0.82404669332,0.00557675757208764
0,comedy1.wav,28,0.88999691549,0.008244419630489405
0,comedy1.wav,29,0.86584984705,0.010609309584911563
0,conversion.wav,0,0.71569547608,0.008233120064953284
0,conversion.wav,1,0.6430755232,0.005422356326105066
0,conversion.wav,2,0.620746946,0.00654573025093807
0,conversion.wav,3,0.66571291852,0.006255000985893158
0,conversion.wav,4,0.73558368298,0.010637851649430895
0,conversion.wav,5,0.66334578286,0.008102073826104292
0,conversion.wav,6,0.64990890482,0.006882676530563847
0,conversion.wav,7,0.64283247849,0.018494660274894083
0,conversion.wav,8,0.59029786589,0.0012367260688280917
0,conversion.wav,9,0.60061693478,0.0026638827529620293
0,conversion.wav,10,0.6347165566,0.009140360701395052
0,conversion.wav,11,0.61746678405,0.00796378273413381
0,conversion.wav,12,0.65126444651,0.009719287784518657
0,conversion.wav,13,0.65524730509,0.011859153356141522
0,conversion.wav,14,0.66925915659,0.011663932931509944
0,conversion.wav,15,0.61013934585,0.0035577415384091555
0,conversion.wav,16,0.7004100974,0.012195725609618777
0,conversion.wav,17,0.61917250229,0.006931367472611549
0,conversion.wav,18,0.67795797396,0.010257768601585053
0,conversion.wav,19,0.70756255051,0.007910331029991955
0,conversion.wav,20,0.67694397731,0.008601619060070497
0,conversion.wav,21,0.64301519893,0.004711961060755145
0,conversion.wav,22,0.6562684623,0.008541229799206329
0,conversion.wav,23,0.70928260368,0.01055438422685853
0,conversion.wav,24,0.71101657191,0.01563271483838047
0,conversion.wav,25,0.76320214156,0.012542718513415957
0,conversion.wav,26,0.69743011393,0.007648750284540721
0,conversion.wav,27,0.67767574015,0.013942381377167651
0,conversion.wav,28,0.70869041522,0.008862475610435506
0,conversion.wav,29,0.76805967539,0.016948595783437923
0,danie.wav,0,0.67072727959,0.005855841881361175
0,danie.wav,1,0.78248452935,0.016619487244907624
0,danie.wav,2,0.75255645814,0.017693435896782694
0,danie.wav,3,0.72038661339,0.012481763604553092
0,danie.wav,4,0.75387562872,0.015221151896936711
0,danie.wav,5,0.71866258456,0.013502381762778275
0,danie.wav,6,0.80754046854,0.01437156719578009
0,danie.wav,7,0.768643708,0.016036730002205887
0,danie.wav,8,0.75247216655,0.013524264714259228
0,danie.wav,9,0.69197277597,0.011105120111430939
0,danie.wav,10,0.73710629148,0.015045123980374487
0,danie.wav,11,0.77607449423,0.013598076501599788
0,danie.wav,12,0.70831592232,0.01584370938682977
0,danie.wav,13,0.72542232315,0.01774520932929697
0,danie.wav,14,0.74303899562,0.015415060231570238
0,danie.wav,15,0.66951544992,0.009259412690470965
0,danie.wav,16,0.7561975417,0.01009532666343111
0,danie.wav,17,0.71479359892,0.01917280226618886
0,danie.wav,18,0.73656945612,0.02120969442869435
0,danie.wav,19,0.68027764277,0.01688347022179733
0,danie.wav,20,0.7162875426299999,0.01791746390762793
0,danie.wav,21,0.7630910782,0.014243107548361887
0,danie.wav,22,0.77303696759,0.014886038623154973
0,danie.wav,23,0.67403928588,0.010904866792908611
0,danie.wav,24,0.64186949301,0.0029425850323939753
0,danie.wav,25,0.68542321671,0.017706740108746476
0,danie.wav,26,0.73459107287,0.011936976113062511
0,danie.wav,27,0.73339489047,0.017860133794537165
0,danie.wav,28,0.728270565703,0.016425647794092904
0,danie.wav,29,0.74355280292,0.012490412705519979
0,danie1.wav,0,0.68670953611,0.01291899060380165
0,danie1.wav,1,0.7146255855,0.0273172074641342
0,danie1.wav,2,0.7283606808,0.013947355899034465
0,danie1.wav,3,0.77145999682,0.014233507673416806
0,danie1.wav,4,0.78492744415,0.016061082845987947
0,danie1.wav,5,0.74017338717,0.024299536588483224
0,danie1.wav,6,0.76723569899,0.01989694302316397
0,danie1.wav,7,0.77124073488,0.013542436852841701
0,danie1.wav,8,0.75801418946,0.01770423184284374
0,danie1.wav,9,0.70967965988,0.014445277715903706
0,danie1.wav,10,0.76336355388,0.013579733146193648
0,danie1.wav,11,0.73472001801,0.013558621274482353
0,danie1.wav,12,0.80045813593,0.014345508486468423
0,danie1.wav,13,0.74455944306,0.01928132753754862
0,danie1.wav,14,0.76172642132,0.01816613300744653
0,danie1.wav,15,0.71299279942,0.014970757693539253
0,danie1.wav,16,0.72567119603,0.018195702906278085
0,danie1.wav,17,0.76133674028,0.017814454053430327
0,danie1.wav,18,0.74785569062,0.021291055737145344
0,danie1.wav,19,0.74720768922,0.01329776765550271
0,danie1.wav,20,0.74212315364,0.014535226641828191
0,danie1.wav,21,0.80237366063,0.01564993445017002
0,danie1.wav,22,0.78057699098,0.018758366518427976
0,danie1.wav,23,0.78268076955,0.014620203757417955
0,danie1.wav,24,0.76967105249,0.014912328546030843
0,danie1.wav,25,0.76761830425,0.013160193203949221
0,danie1.wav,26,0.72086039882,0.012860461951790504
0,danie1.wav,27,0.78023184016,0.012060827326436057
0,danie1.wav,28,0.7681315184899999,0.01785244112138365
0,danie1.wav,29,0.78255703361,0.0151604393721235
0,dialogue.wav,0,0.76663429079,0.03443593507765307
0,dialogue.wav,1,0.768775334447,0.04612567014364244
0,dialogue.wav,2,0.83541827546,0.01731257447142936
0,dialogue.wav,3,0.691351667451,0.06328219977338308
0,dialogue.wav,4,0.72040201589,0.0594410293157162
0,dialogue.wav,5,0.79281284286,0.018091150293787096
0,dialogue.wav,6,0.773582499324,0.04179329392617645
0,dialogue.wav,7,0.81634998456,0.01063940604926775
0,dialogue.wav,8,0.85686964957,0.016641658021582
0,dialogue.wav,9,0.770066912341,0.04543031643657076
0,dialogue.wav,10,0.545378836902,0.09802812816158965
0,dialogue.wav,11,0.72734327042,0.03478668153653552
0,dialogue.wav,12,0.74569761891,0.025617032364183993
0,dialogue.wav,13,0.80322283295,0.00486617128257106
0,dialogue.wav,14,0.69113470124,0.026488746794727343
0,dialogue.wav,15,0.68968555029,0.03542569061137755
0,dialogue.wav,16,0.761445449056,0.03148638293502109
0,dialogue.wav,17,0.458036021925,0.10284133189048192
0,dialogue.wav,18,0.561491350721,0.10708074232458652
0,dialogue.wav,19,0.787880362691,0.02983267463564892
0,dialogue.wav,20,0.80143274487,0.013856079562900294
0,dialogue.wav,21,0.665868672609,0.051226631818305696
0,dialogue.wav,22,0.736566443443,0.040074556479620424
0,dialogue.wav,23,0.6093279103,0.05498159150277723
0,dialogue.wav,24,0.71444453518,0.049133277249464404
0,dialogue.wav,25,0.698477132386,0.047251016348732945
0,dialogue.wav,26,0.69978826577,0.026599052446292272
0,dialogue.wav,27,0.688831546826,0.04227471721375226
0,dialogue.wav,28,0.77392830872,0.02721528494176048
0,dialogue.wav,29,0.73688819394,0.0508272880098058
0,dialogue1.wav,0,0.69101240996,0.05425335149472055
0,dialogue1.wav,1,0.74778942781,0.014879961096780114
0,dialogue1.wav,2,0.446027410261,0.09989338114138041
0,dialogue1.wav,3,0.551643699774,0.08038542994421603
0,dialogue1.wav,4,0.683353487705,0.06951351117634705
0,dialogue1.wav,5,0.55532802477,0.07418671011766954
0,dialogue1.wav,6,0.7091210181700001,0.049175147873083885
0,dialogue1.wav,7,0.649560674628,0.0514955735770807
0,dialogue1.wav,8,0.78028206281,0.009487881819887148
0,dialogue1.wav,9,0.74889591931,0.018137267254577052
0,dialogue1.wav,10,0.7139293781,0.027890205181883215
0,dialogue1.wav,11,0.68986750726,0.05595291675132544
0,dialogue1.wav,12,0.7406157515690001,0.03666823180940537
0,dialogue1.wav,13,0.601983177941,0.10312760723874208
0,dialogue1.wav,14,0.75499849481,0.05738220047110229
0,dialogue1.wav,15,0.77664593797,0.020851560650120022
0,dialogue1.wav,16,0.502527210975,0.12005620494095252
0,dialogue1.wav,17,0.41747709171834,0.12249509816022504
0,dialogue1.wav,18,0.655736350573,0.06762862820560164
0,dialogue1.wav,19,0.68572915175,0.026181240243371186
0,dialogue1.wav,20,0.61588683171,0.07433172155864842
0,dialogue1.wav,21,0.60656634953,0.06500387785031833
0,dialogue1.wav,22,0.72084362508,0.03423353243261575
0,dialogue1.wav,23,0.781287694775,0.03594171022830066
0,dialogue1.wav,24,0.707794705835,0.05485521125213202
0,dialogue1.wav,25,0.418840347298,0.046194652118673185
0,dialogue1.wav,26,0.64533653744,0.060292416264275075
0,dialogue1.wav,27,0.61903731857,0.07620540476861232
0,dialogue1.wav,28,0.7539469906,0.03443925493435847
0,dialogue1.wav,29,0.72001477999,0.035457805874586974
0,dialogue2.wav,0,0.76679145313,0.016090456675280102
0,dialogue2.wav,1,0.75649365313,0.024584023332903066
0,dialogue2.wav,2,0.68962195108,0.04432393411055953
0,dialogue2.wav,3,0.69514840339,0.033153477163502976
0,dialogue2.wav,4,0.73631995885,0.03176723830141357
0,dialogue2.wav,5,0.60728189835,0.031148754910103216
0,dialogue2.wav,6,0.60457502729,0.02716218589844682
0,dialogue2.wav,7,0.71324603889,0.02048189737879079
0,dialogue2.wav,8,0.62484860593,0.051361575664686215
0,dialogue2.wav,9,0.62361740598,0.037510517818403415
0,dialogue2.wav,10,0.73740156952,0.01037231064651357
0,dialogue2.wav,11,0.81626669185,0.004209035684068497
0,dialogue2.wav,12,0.76350847467,0.01500002261094809
0,dialogue2.wav,13,0.57868129394,0.040357259043150226
0,dialogue2.wav,14,0.68326335644,0.04014601103092461
0,dialogue2.wav,15,0.75262462817,0.02575964976061176
0,dialogue2.wav,16,0.80336947138,0.023427937130025174
0,dialogue2.wav,17,0.80486464299,0.016314718841716102
0,dialogue2.wav,18,0.75894844793,0.029434469436239934
0,dialogue2.wav,19,0.768095753561,0.03333297885657056
0,dialogue2.wav,20,0.79454531875,0.01827888046921768
0,dialogue2.wav,21,0.76177096784,0.03828586499936819
